,x,y,height,images,targets
1983,61.54015,6.064247,1,rails2-1-1558016671.147541-57.png,1
1984,18.604065,14.242629,4,slope_rocks1-4-1558022722.0390825-22.png,1
1985,6.777783,-13.687549,1,bumps1-rocks1-1-1558009900.146874-328.png,1
1986,-7.7000275,-12.355665,1,bumps2-rocks0-1-1558011871.7353451-256.png,1
1987,21.437668,-4.8339863,1,bumps1-rocks1-1-1558009760.8989632-65.png,1
1988,7.0198154,-19.997738,5,ramp1-5-1558020409.3897507-50.png,1
1989,17.954567,-15.881629,1,steps2-1-1558014806.1649597-193.png,1
1990,17.91451,-11.721668,2,ramp0-rocks1-2-1558019705.0198472-11.png,1
1991,37.746292,-15.989401,1,rails1-1-1558016199.6979-135.png,1
1992,70.179184,37.91333,2,bumps0-rocks0-2-1558007777.1284559-130.png,1
1993,61.920265,18.358246,3,ramp1-3-1558021778.482949-84.png,1
1994,-21.792463,18.234741,2,bumps2-2-1558011353.2551126-27.png,0
1995,18.871082,6.9653077,2,bumps2-2-1558011230.2682421-71.png,1
1996,-37.516304,14.550291,1,bumps3-1-1558012764.7710936-246.png,0
1997,66.09543,28.110886,5,slope_rocks1-5-1558022305.168131-319.png,1
1998,-91.80453,30.60067,2,bars1-2-1558018275.9401681-326.png,0
1999,-63.74854,16.730581,1,bumps3-rocks1-1-1558013806.3286424-82.png,0
2000,26.91102,-17.732613,3,ramp1-3-1558021895.5971673-20.png,1
2001,50.457214,-0.123558104,1,rails1-1-1558016284.341007-410.png,1
2002,23.03326,19.354212,5,slope_rocks1-5-1558022118.3935359-137.png,1
2003,-46.02253,-1.2771437,5,slope_rocks1-5-1558022015.7468996-347.png,0
2004,-58.591434,5.97978,1,holes1-1-1558629139.8776686-199.png,0
2005,-59.102493,15.085085,1,bumps3-rocks1-1-1558013873.703299-193.png,0
2006,49.21791,21.680067,2,bumps0-2-1558007589.8683648-94.png,1
2007,35.00108,2.5839984,1,bumps1-1-1558008823.1947434-207.png,1
2008,-38.30331,42.528984,2,bars1-2-1558018595.1875384-113.png,0
2009,18.283974,10.363967,4,ramp1-4-1558021004.4807422-189.png,1
2010,-90.40314,38.48079,1,steps3-1-1558015681.796615-156.png,0
2011,4.382249,-8.132019,2,bumps0-rocks0-2-1558007777.1284559-350.png,1
2012,-15.306114,-21.438688,5,ramp1-5-1558020409.3897507-179.png,1
2013,-5.6862965,8.8120575,2,bumps2-2-1558011126.9425383-232.png,1
2014,38.274757,14.948087,1,bumps1-1-1558009081.2437491-2.png,1
2015,-2.9692779,2.2043464,1,bumps1-rocks0-1-1558009604.50378-4.png,1
2016,-17.341663,-24.365139,1,bumps2-rocks1-1-1558011985.605538-222.png,1
2017,-14.349296,-11.1514435,1,holes1-1-1558629307.9040263-132.png,1
2018,-0.5299791,-21.36879,1,steps3-1-1558015714.8524973-69.png,1
2019,16.99908,-18.06091,2,ramp0-rocks2-2-1558019980.2716503-212.png,1
2020,-50.30017,25.885546,1,bumps3-1-1558012764.7710936-174.png,0
2021,-21.542475,-21.241713,1,bumps1-rocks0-1-1558009571.163713-175.png,0
2022,-6.673723,-20.473303,1,bumps1-rocks0-1-1558009451.2928083-337.png,1
2023,-8.326062,-17.03192,1,bars3-1-1558019052.0386026-72.png,1
2024,-2.4746852,-19.528948,1,steps1-1-1558014380.722034-166.png,1
2025,-5.198497,-20.061266,1,bumps1-rocks0-1-1558009451.2928083-271.png,1
2026,-9.465496,-28.788895,1,bumps1-rocks1-1-1558009794.1048172-76.png,1
2027,35.147175,-3.706695,2,bumps0-rocks1-2-1558008537.1516309-166.png,1
2028,-41.340008,16.99374,1,bumps3-rocks0-1-1558013402.6915114-190.png,0
2029,13.558527,-10.241782,1,rails1-1-1558016064.2439668-563.png,1
2030,36.527966,-15.552649,1,bumps1-1-1558009158.4048426-279.png,1
2031,-2.7430267,-10.702885,1,holes1-1-1558629006.2741623-107.png,1
2032,-3.592607,-20.36759,1,bumps1-rocks0-1-1558009279.9166763-53.png,1
2033,-31.049686,4.329876,2,bars1-2-1558018606.3255446-287.png,0
2034,26.208054,-4.567165,2,ramp0-rocks2-2-1558019863.089262-11.png,1
2035,-22.232155,-18.004929,1,bumps1-1-1558009169.5228665-232.png,1
2036,-7.1110516,-14.417732,4,slope_rocks1-4-1558022963.957823-1.png,1
2037,34.77366,-3.2958364,1,bumps1-rocks1-1-1558010054.9781067-42.png,1
2038,-19.816198,-1.582376,1,bumps3-1-1558012886.9690254-38.png,0
2039,-106.710846,33.656616,1,steps2-1-1558015018.9746668-232.png,0
2040,66.53649,33.494278,4,ramp1-4-1558020982.2009773-264.png,1
2041,-22.876328,6.779463,1,bars1-1-1558017889.7490468-300.png,0
2042,4.997693,-14.609026,1,bumps1-rocks1-1-1558009922.360689-10.png,1
2043,-1.3091381,-10.815626,1,bumps3-rocks0-1-1558013201.9567308-247.png,1
2044,-9.550209,-9.068542,1,steps1-1-1558014219.0981467-228.png,0
2045,-37.72261,23.224926,1,steps1-1-1558014525.2507093-26.png,0
2046,1.5024763,-18.121925,1,bumps1-rocks0-1-1558009313.2476993-150.png,1
2047,41.47194,32.633736,4,ramp1-4-1558021026.725288-134.png,1
2048,0.6036472,-10.080422,5,ramp1-5-1558020364.8832018-150.png,1
2049,-37.52835,-11.980825,1,bumps3-rocks1-1-1558013962.6015851-30.png,0
2050,-10.466557,-14.722176,2,bumps0-rocks1-2-1558008475.374801-228.png,0
2051,74.93462,26.325407,1,bumps1-rocks0-1-1558009539.1616423-40.png,1
2052,51.645775,-20.490444,1,rails1-1-1558016442.0943842-529.png,1
2053,-21.56961,0.2677387,2,bumps2-2-1558011219.1373563-343.png,0
2054,-93.84155,17.4249,1,steps2-1-1558015007.8732216-328.png,0
2055,-54.33578,8.995385,1,bars3-1-1558019241.9378738-93.png,0
2056,-12.24073,-9.482538,1,holes1-1-1558629173.283163-63.png,1
2057,-4.026268,-8.922188,1,bumps2-1-1558010492.1589127-160.png,1
2058,15.4922695,-21.545122,3,slope_rocks1-3-1558023096.5558367-2.png,1
2059,22.052067,-12.88067,2,ramp0-rocks1-2-1558019529.0231664-105.png,1
2060,21.891644,-12.060076,3,ramp1-3-1558021767.361841-285.png,1
2061,18.671825,-13.827203,4,slope_rocks1-4-1558022851.842975-173.png,1
2062,-31.111835,6.490669,1,bumps3-rocks1-1-1558013895.924795-177.png,0
2063,24.547035,-14.209089,1,bumps2-rocks0-1-1558011771.0517998-256.png,1
2064,38.219307,-11.792599,3,ramp1-3-1558021823.0101688-79.png,1
2065,-47.371166,17.992002,1,bars1-1-1558017741.4122062-94.png,0
2066,10.077792,-17.836678,2,ramp0-rocks1-2-1558019350.2951849-260.png,1
2067,18.648308,-6.659685,1,bumps2-rocks1-1-1558012252.9094887-209.png,1
2068,-21.057428,-24.882072,1,bumps2-rocks0-1-1558011682.1845486-5.png,1
2069,49.974983,-11.9662895,1,bumps1-1-1558009158.4048426-218.png,1
2070,-14.096312,-20.703646,3,slope_rocks1-3-1558023433.9945552-212.png,1
2071,55.19172,11.231005,3,slope_rocks1-3-1558023582.387356-63.png,1
2072,10.197355,-9.646158,1,rails2-1-1558016917.6940677-48.png,1
2073,-49.245506,-9.189234,1,bumps2-1-1558010816.8672736-227.png,0
2074,-54.580376,24.136997,1,bumps3-rocks1-1-1558014138.560832-37.png,0
2075,67.87004,42.426853,5,ramp1-5-1558020756.0692782-355.png,1
2076,2.9309351,-18.773045,5,slope_rocks1-5-1558022049.170572-108.png,1
2077,-70.408516,16.54847,1,steps2-1-1558014887.037577-173.png,0
2078,5.4384794,-7.792753,1,rails2-1-1558016708.417887-160.png,1
2079,-28.42001,-16.452204,1,bumps1-rocks0-1-1558009539.1616423-322.png,0
2080,-5.2276297,-8.06439,1,holes1-1-1558629241.1100595-305.png,1
2081,69.38066,44.887077,2,bumps0-rocks0-2-1558007777.1284559-12.png,1
2082,-17.76521,-16.543808,2,bumps0-2-1558007472.2538652-186.png,1
2083,70.09555,25.257378,5,ramp1-5-1558020504.904814-272.png,1
2084,-54.516678,33.68538,1,rails2-1-1558016989.6613317-228.png,0
2085,11.762371,-0.09947768,1,bars3-1-1558018871.990239-97.png,1
2086,22.519485,4.206027,1,bumps2-1-1558010282.1912146-38.png,1
2087,-17.599966,-20.835972,2,bumps0-rocks0-2-1558008075.321164-15.png,1
2088,16.960865,-19.757023,5,slope_rocks1-5-1558022446.163066-27.png,1
2089,70.79408,43.22453,2,ramp0-rocks1-2-1558019716.9132116-71.png,1
2090,-38.129227,11.862962,2,bars1-2-1558018417.1831937-258.png,0
2091,24.826454,12.123029,1,steps2-1-1558014719.2202733-43.png,1
2092,46.07218,-0.11767101,5,ramp1-5-1558020600.1368287-65.png,1
2093,-60.490192,32.10861,1,rails2-1-1558017100.0505536-295.png,0
2094,2.0825224,-4.4417677,1,bumps2-1-1558010369.8530169-269.png,1
2095,12.594578,-17.099411,1,bumps3-1-1558012820.3181584-36.png,1
2096,-48.865955,4.186029,1,holes1-1-1558628820.4258962-294.png,0
2097,61.476135,14.568686,3,ramp1-3-1558021845.278099-299.png,1
2098,79.71348,24.101,2,bumps0-2-1558007116.6048584-195.png,1
2099,-28.969364,-8.996679,1,bumps2-1-1558010687.7790291-100.png,0
2100,15.652123,-10.955862,1,holes1-1-1558629106.4841197-55.png,1
2101,-3.9845302,-2.6972947,1,bumps3-rocks0-1-1558013592.3555582-204.png,1
2102,-33.47048,11.837017,1,bumps3-rocks0-1-1558013235.307674-127.png,0
2103,-31.183548,-7.9884195,1,bumps2-rocks1-1-1558012473.4801342-348.png,0
2104,10.888511,-12.336308,2,ramp0-rocks2-2-1558020160.8809896-213.png,1
2105,12.119366,-22.401434,3,ramp1-3-1558021856.4174638-246.png,1
2106,-7.0838647,-17.197834,1,bumps3-rocks0-1-1558013190.8401818-229.png,1
2107,36.98149,-9.747163,1,bumps2-rocks0-1-1558011871.7353451-331.png,1
2108,42.143227,-7.058688,1,rails1-1-1558015756.389327-245.png,1
2109,57.568764,15.527054,4,ramp1-4-1558021397.395333-324.png,1
2110,25.087688,-16.846684,2,bumps0-rocks1-2-1558008364.2706294-147.png,1
2111,4.3267646,-13.872906,1,bumps3-rocks0-1-1558013291.5151052-26.png,1
2112,6.406895,-20.451801,2,bumps0-rocks0-2-1558007953.3451028-233.png,1
2113,-4.385763,-1.5158607,2,bumps0-2-1558007105.485-253.png,1
2114,-18.12571,-18.96088,2,bumps0-2-1558007439.1480165-348.png,1
2115,54.549156,15.5751705,2,bumps0-2-1558007341.4220672-36.png,1
2116,-56.037205,23.64933,1,steps1-1-1558014603.7753055-126.png,0
2117,8.479647,-18.57457,1,bumps2-rocks1-1-1558012052.2791169-152.png,1
2118,-10.983137,-9.241616,1,bars1-1-1558017811.2106621-193.png,1
2119,8.742591,-13.105482,1,rails1-1-1558016064.2439668-786.png,1
2120,30.971191,1.8079038,1,steps3-1-1558015506.850927-66.png,1
2121,-51.550407,-0.24128468,2,bars1-2-1558018667.5898046-139.png,0
2122,6.118477,-9.795564,3,slope_rocks1-3-1558023333.8310907-33.png,1
2123,-2.716509,-1.772186,4,ramp1-4-1558021071.336684-218.png,0
2124,35.301876,-9.708614,1,rails1-1-1558016326.6507473-77.png,1
2125,3.6363678,-10.321961,1,bumps3-1-1558012608.576117-26.png,1
2126,28.002565,-2.6907113,2,bars1-2-1558018584.0524735-72.png,1
2127,-17.714272,-9.8418455,2,bars1-2-1558018495.0866675-253.png,0
2128,-3.0840878,-17.75629,1,bumps1-rocks1-1-1558010134.3827665-265.png,1
2129,-1.3836362,-5.02652,5,ramp1-5-1558020801.2277129-209.png,1
2130,4.677497,-8.078499,1,bumps2-rocks0-1-1558011389.5805252-14.png,1
2131,33.314278,-4.0829754,1,bumps2-1-1558010304.4044204-65.png,1
2132,-55.318855,8.661129,1,bumps3-1-1558012554.315013-261.png,0
2133,6.966456,-21.55798,2,bumps0-rocks1-2-1558008207.7037053-322.png,1
2134,-15.013792,-14.197,1,steps2-1-1558014806.1649597-65.png,1
2135,9.308071,-6.1907854,5,slope_rocks1-5-1558022349.7803888-129.png,1
2136,7.47988,-16.844543,4,slope_rocks1-4-1558022907.5872412-112.png,1
2137,-12.967947,-16.395056,4,ramp1-4-1558021225.0481863-56.png,1
2138,-41.542458,-2.1967683,1,holes1-1-1558629307.9040263-328.png,0
2139,26.37287,-19.420742,2,ramp0-rocks1-2-1558019761.43622-205.png,1
2140,52.718742,1.9606649,2,bumps0-rocks1-2-1558008514.948431-51.png,1
2141,6.5557528,-20.440956,2,ramp0-rocks1-2-1558019350.2951849-122.png,1
2142,14.396184,-14.853279,1,rails1-1-1558016157.382537-750.png,1
2143,58.704014,26.080845,2,ramp0-rocks2-2-1558020351.0327878-192.png,1
2144,0.45410883,-9.189234,3,ramp1-3-1558021700.5463107-210.png,1
2145,31.843536,15.697809,3,slope_rocks1-3-1558023257.720049-108.png,1
2146,-63.85405,34.099514,1,bars1-1-1558017788.9599974-331.png,0
2147,-86.58015,64.11864,1,rails2-1-1558016967.4170954-238.png,0
2148,0.4410971,-15.053374,1,rails1-1-1558015831.8007338-746.png,1
2149,3.3069506,8.165483,1,bumps2-rocks0-1-1558011443.1043348-12.png,1
2150,-9.559164,-18.427813,2,bumps0-rocks1-2-1558008196.586513-240.png,0
2151,19.850903,-12.557059,2,bumps0-rocks1-2-1558008207.7037053-348.png,1
2152,27.850828,-12.421228,1,bumps2-1-1558010336.5092478-132.png,1
2153,3.3910604,-13.478931,2,bumps0-rocks0-2-1558007799.327971-184.png,1
2154,38.12389,-9.371792,2,bumps0-rocks1-2-1558008408.7212446-36.png,1
2155,34.52311,17.025173,2,bumps0-rocks0-2-1558008127.4624727-107.png,1
2156,5.346896,-7.9295273,1,bumps3-1-1558012909.1768987-309.png,1
2157,-54.26815,-8.003406,2,bars1-2-1558018298.2076578-339.png,0
2158,93.98686,43.473457,2,bumps0-2-1558007238.142464-30.png,1
2159,-33.82063,-4.9205995,1,bumps2-rocks0-1-1558011759.931386-25.png,0
2160,-5.2922544,-20.90308,2,ramp0-rocks1-2-1558019573.5593393-219.png,1
2161,58.18036,22.837502,2,bumps0-rocks1-2-1558008419.8358839-104.png,1
2162,51.065636,15.027845,2,bumps0-rocks0-2-1558007648.117729-187.png,1
2163,-11.434569,-1.5365555,2,bumps2-2-1558011252.4793575-34.png,1
2164,3.4713092,-7.6022053,1,bumps3-1-1558012831.4324093-329.png,1
2165,42.52532,-10.0667095,1,rails1-1-1558016326.6507473-114.png,1
2166,36.82697,-12.10995,1,bumps1-rocks0-1-1558009213.2971804-73.png,1
2167,-9.027763,-9.116377,1,bumps1-1-1558008891.5454955-292.png,0
2168,0.64387417,-13.827494,1,bumps3-1-1558012520.9568934-196.png,1
2169,-4.482501,-25.0271,5,ramp1-5-1558020744.94691-8.png,1
2170,-49.141926,-12.297121,1,steps3-1-1558015648.4687905-143.png,0
2171,-96.79303,24.502865,1,bars1-1-1558017705.0149584-124.png,0
2172,10.481723,-19.120247,2,ramp0-rocks2-2-1558020328.768155-44.png,1
2173,-10.555793,-15.505601,1,rails3-1-1558017582.7658033-159.png,1
2174,-7.272724,-19.779356,1,bumps3-1-1558012675.2490304-106.png,1
2175,12.569846,-13.101349,1,rails2-1-1558016891.7999487-27.png,1
2176,42.47112,-4.5394325,2,ramp0-rocks2-2-1558020002.519539-189.png,1
2177,26.586487,0.84529954,3,slope_rocks1-3-1558023118.817652-218.png,1
2178,-19.340942,5.222743,2,bumps2-2-1558010915.1755219-131.png,1
2179,-44.874397,-3.8942451,1,bars1-1-1558018046.3233407-105.png,0
2180,14.51338,-2.4511065,1,bumps2-rocks1-1-1558012328.3058798-70.png,1
2181,-14.107119,-18.396097,3,slope_rocks1-3-1558023300.4119873-12.png,1
2182,-19.085958,-20.212976,2,bumps0-2-1558007505.6193905-220.png,0
2183,-4.165506,-13.499348,1,bumps2-rocks1-1-1558012096.7302384-215.png,1
2184,-12.1655655,-7.363483,1,bumps2-rocks0-1-1558011659.9504757-153.png,1
2185,-28.457909,4.940838,1,bumps2-1-1558010587.6892707-229.png,0
2186,2.1618705,-20.3358,1,steps2-1-1558014806.1649597-144.png,1
2187,47.526608,-0.124713,1,bumps2-1-1558010293.305031-267.png,1
2188,3.0536082,-9.053852,1,holes1-1-1558629139.8776686-38.png,1
2189,-26.395584,-4.189131,1,bumps2-rocks1-1-1558012085.6168325-11.png,0
2190,-8.313837,-18.372957,2,bumps0-rocks1-2-1558008548.2515323-179.png,1
2191,5.212453,-9.449095,5,ramp1-5-1558020823.5015059-283.png,1
2192,-26.215988,-13.417494,1,bumps2-rocks1-1-1558012451.2615242-32.png,0
2193,55.35827,6.4236856,1,steps1-1-1558014207.984388-312.png,1
2194,23.833576,-9.817212,1,bumps1-rocks0-1-1558009615.62713-240.png,1
2195,22.845592,-15.215065,1,bumps1-rocks0-1-1558009516.9271538-309.png,1
2196,-49.288067,25.953281,1,rails3-1-1558017314.917396-261.png,0
2197,25.925919,-2.6199152,1,bumps1-rocks1-1-1558010010.619735-212.png,1
2198,12.586464,-12.051481,2,bumps0-2-1558007356.363368-117.png,1
2199,52.101444,26.779491,2,bumps0-rocks1-2-1558008354.1098244-112.png,1
2200,-3.126874,-10.454372,1,bumps3-rocks0-1-1558013480.5445156-20.png,1
2201,-46.048805,6.576577,2,bars1-2-1558018309.3236763-305.png,0
2202,3.4582813,-5.3388352,1,bars3-1-1558019129.916797-20.png,1
2203,-15.221174,-22.20899,1,bumps2-rocks0-1-1558011871.7353451-81.png,1
2204,22.621555,-2.5984247,5,slope_rocks1-5-1558022383.1753323-217.png,1
2205,48.653,-3.9445953,2,ramp0-rocks1-2-1558019506.767815-257.png,1
2206,-60.80298,8.432882,2,bars1-2-1558018264.8301017-352.png,0
2207,41.65258,24.17786,1,bumps2-rocks0-1-1558011748.8288472-15.png,1
2208,11.732728,-18.819515,3,ramp1-3-1558021476.2919357-67.png,1
2209,1.294947,-15.602065,4,ramp1-4-1558021386.2827702-191.png,1
2210,-64.89967,12.560075,1,bars1-1-1558018171.7462697-128.png,0
2211,66.06439,14.125024,2,ramp0-rocks2-2-1558019851.9631617-157.png,1
2212,53.63269,32.214912,4,ramp1-4-1558021115.9558744-68.png,1
2213,-6.48814,-20.67569,1,steps3-1-1558015455.9692585-103.png,1
2214,-67.215004,11.468667,1,holes1-1-1558628909.439004-217.png,0
2215,0.17810339,-20.977303,1,rails1-1-1558015959.7935991-61.png,1
2216,-60.2784,14.741664,1,bumps3-rocks1-1-1558014018.1772068-346.png,0
2217,22.637348,-16.344376,3,slope_rocks1-3-1558023484.644607-89.png,1
2218,66.349365,32.864235,2,ramp0-rocks1-2-1558019595.8139508-210.png,1
2219,-43.637608,12.750097,1,bars1-1-1558017889.7490468-245.png,0
2220,-17.68274,-18.042334,2,bumps0-2-1558007330.3084638-275.png,0
2221,69.74099,56.73268,4,slope_rocks1-4-1558022699.7764099-129.png,1
2222,-39.127106,14.673958,1,steps1-1-1558014285.7897222-248.png,0
2223,-34.35848,-1.0557547,1,bumps3-1-1558012920.280945-38.png,0
2224,-0.051702976,-14.231613,1,rails1-1-1558016347.8157146-407.png,1
2225,-6.375477,-16.922665,2,bumps0-rocks0-2-1558007625.8965755-334.png,1
2226,3.7911978,-22.209404,2,ramp0-rocks1-2-1558019573.5593393-104.png,1
2227,12.435068,-13.0326185,1,rails2-1-1558017037.9745116-252.png,1
2228,43.050346,-6.1856837,2,ramp0-rocks2-2-1558020076.6016047-250.png,1
2229,39.722336,-4.461881,1,bumps2-1-1558010392.0692906-254.png,1
2230,34.552486,-13.408388,1,rails2-1-1558016829.1328523-20.png,1
2231,-5.010559,-21.394867,1,bumps2-rocks0-1-1558011882.8467577-213.png,1
2232,-46.064476,22.850735,1,rails2-1-1558017077.8107991-284.png,0
2233,-31.333412,-15.935635,5,slope_rocks1-5-1558022227.2506418-297.png,0
2234,-34.824104,0.30487722,1,bars3-1-1558019253.0638423-342.png,0
2235,1.6288985,-16.635574,1,bumps2-rocks1-1-1558012417.9124386-102.png,1
2236,-70.856415,18.614666,1,holes1-1-1558628898.3155494-144.png,0
2237,-36.294624,13.042883,1,rails3-1-1558017515.363013-117.png,0
2238,-25.15189,-13.847905,1,bumps3-1-1558012697.469392-264.png,0
2239,-29.879993,0.5081376,1,bumps2-1-1558010816.8672736-52.png,0
2240,15.873015,-2.9611864,1,bumps2-1-1558010565.4424179-212.png,1
2241,15.2018175,-19.835762,1,bumps1-rocks0-1-1558009202.1801953-301.png,1
2242,-15.6655445,-17.575745,1,bumps1-rocks0-1-1558009473.491279-52.png,0
2243,-65.45979,2.2665954,1,rails1-1-1558016511.8723238-594.png,0
2244,-74.861145,26.298561,1,bumps3-1-1558012853.6517599-170.png,0
2245,37.46105,2.4314406,1,rails1-1-1558016634.715974-31.png,1
2246,-32.243153,10.736832,2,bumps2-2-1558011115.831695-287.png,0
2247,-108.68359,30.496649,1,rails1-1-1558015980.9806924-314.png,0
2248,84.45345,50.174854,4,ramp1-4-1558021258.501967-222.png,1
2249,74.83588,57.278973,5,slope_rocks1-5-1558022327.4744492-148.png,1
2250,-45.13584,45.87375,1,rails2-1-1558016730.6579008-182.png,0
2251,62.70997,33.28967,3,slope_rocks1-3-1558023278.1515198-282.png,1
2252,48.765434,-4.3589325,4,ramp1-4-1558021441.9463153-258.png,1
2253,21.558014,-4.025473,4,slope_rocks1-4-1558022829.610309-166.png,1
2254,-11.8518505,-20.62886,1,bumps3-rocks1-1-1558014149.6872382-174.png,1
2255,51.973724,6.8791933,1,rails3-1-1558017426.3519669-82.png,1
2256,76.57306,45.932274,2,bumps0-rocks0-2-1558007637.013374-17.png,1
2257,51.42542,11.223637,1,bumps1-rocks0-1-1558009417.9865925-285.png,1
2258,-66.70482,10.66937,2,bars1-2-1558018667.5898046-158.png,0
2259,1.1021135,-15.039001,1,rails2-1-1558017006.1810913-50.png,1
2260,8.722364,-7.394926,4,ramp1-4-1558021082.5150445-125.png,1
2261,-75.762245,24.055061,1,rails2-1-1558017017.3163674-294.png,0
2262,12.535318,-5.5922503,4,slope_rocks1-4-1558022522.3991344-163.png,1
2263,-41.00362,-0.5404403,1,bumps3-1-1558012853.6517599-85.png,0
2264,75.60857,16.609627,3,slope_rocks1-3-1558023205.909191-237.png,1
2265,35.90315,2.128148,1,bars3-1-1558019118.8056998-1.png,1
2266,66.61566,6.131107,2,ramp0-rocks2-2-1558020024.7733243-166.png,1
2267,57.326103,21.914627,2,ramp0-rocks1-2-1558019272.3408556-274.png,1
2268,30.845518,-0.078665316,2,bumps0-rocks1-2-1558008614.0840707-8.png,1
2269,-50.247074,7.7294745,1,bumps3-rocks1-1-1558014018.1772068-240.png,0
2270,-73.682556,37.306572,1,bars1-1-1558017788.9599974-248.png,0
2271,-3.797688,-20.317497,2,bumps0-2-1558007330.3084638-104.png,1
2272,-51.850018,19.838562,1,bumps3-1-1558013032.2098784-115.png,0
2273,-11.899576,-11.872187,1,steps2-1-1558014795.02506-327.png,1
2274,77.56381,38.714066,5,slope_rocks1-5-1558022060.3228066-322.png,1
2275,24.634981,-4.8798876,4,ramp1-4-1558021236.1710298-276.png,1
2276,8.090324,-14.181551,1,bumps2-rocks1-1-1558012052.2791169-70.png,1
2277,-40.525898,7.5711203,2,bumps2-2-1558011049.178416-258.png,0
2278,19.619469,-17.391771,1,bumps1-1-1558009036.8243198-148.png,1
2279,76.99164,48.29727,5,slope_rocks1-5-1558022327.4744492-307.png,1
2280,-9.321523,-18.051664,2,bumps0-rocks0-2-1558007625.8965755-328.png,1
2281,-5.665948,-7.7970543,1,holes1-1-1558629218.861622-284.png,0
2282,13.784749,-8.360723,1,bumps3-rocks1-1-1558013695.192708-115.png,1
2283,-65.42278,15.080914,1,bars1-1-1558017945.4182026-299.png,0
2284,-13.404444,-16.65131,1,rails1-1-1558015959.7935991-143.png,1
2285,-13.893729,-19.250439,1,bumps1-1-1558009169.5228665-182.png,1
2286,13.33931,-15.33999,1,bumps3-rocks0-1-1558013291.5151052-278.png,1
2287,-63.7902,14.866894,1,bumps3-rocks1-1-1558013806.3286424-188.png,0
2288,24.102848,0.08311808,1,bars1-1-1558017855.7506287-33.png,1
2289,-19.625145,-8.733121,2,bumps2-2-1558010830.7771673-338.png,0
2290,54.455208,8.91782,1,bumps1-rocks1-1-1558010246.0476198-338.png,1
2291,20.465572,-19.34684,1,rails1-1-1558016136.2200887-145.png,1
2292,-11.416435,-21.642445,1,bumps2-1-1558010347.6185362-215.png,1
2293,-40.107487,6.1803684,1,bumps2-1-1558010721.8451703-101.png,0
2294,-20.069878,-20.231873,4,slope_rocks1-4-1558022566.1315975-65.png,0
2295,-12.942029,4.7734056,1,bumps2-rocks1-1-1558012429.0293794-336.png,1
2296,-30.836132,32.089638,1,rails3-1-1558017393.411474-111.png,0
2297,5.4511056,-18.22396,2,ramp0-rocks2-2-1558020255.9754946-321.png,1
2298,-7.904248,-16.046757,2,bumps0-2-1558007612.1169071-146.png,0
2299,-3.5132468,-16.568367,1,bars3-1-1558018805.2881114-42.png,1
2300,-14.213278,-9.789017,1,bumps3-rocks1-1-1558013606.2286553-9.png,0
2301,27.173323,-12.811216,3,slope_rocks1-3-1558023322.68617-272.png,1
2302,-12.4627,-12.701397,1,holes1-1-1558628853.8168757-50.png,1
2303,-2.459865,-14.453857,1,rails1-1-1558015831.8007338-574.png,1
2304,25.81385,-11.683922,1,rails1-1-1558015885.754868-31.png,1
2305,17.934034,-7.777271,4,ramp1-4-1558021104.8320131-310.png,1
2306,45.891785,-12.182345,1,rails1-1-1558016178.5358427-360.png,1
2307,-10.151067,-12.203518,1,holes1-1-1558629084.1898034-45.png,1
2308,-2.0590286,-14.042332,1,bars3-1-1558019029.8088572-278.png,1
2309,79.51368,24.280792,3,ramp1-3-1558021689.400175-106.png,1
2310,16.552956,-22.939934,2,ramp0-rocks2-2-1558019980.2716503-345.png,1
2311,18.78146,-18.822094,1,rails1-1-1558016178.5358427-162.png,1
2312,-61.959614,28.941315,1,bumps3-1-1558012998.8647015-24.png,0
2313,2.00984,-7.079032,1,rails2-1-1558016989.6613317-24.png,1
2314,-50.011467,5.623267,1,rails1-1-1558016064.2439668-677.png,0
2315,6.885692,-15.74704,2,bumps0-2-1558007450.2688165-218.png,1
2316,-66.755165,0.7638402,1,rails1-1-1558016136.2200887-467.png,0
2317,-18.068155,-19.20719,2,bumps0-rocks1-2-1558008492.7168443-275.png,1
2318,34.867085,-14.641386,2,bumps0-2-1558007494.4926057-22.png,1
2319,0.58922905,-2.0425627,1,rails1-1-1558015931.340831-207.png,1
2320,-11.145699,-15.144812,1,bumps1-rocks1-1-1558009772.000433-162.png,1
2321,-9.117062,-21.470825,1,rails1-1-1558016064.2439668-385.png,1
2322,-123.66141,48.551437,2,bars1-2-1558018629.2995634-98.png,0
2323,58.06466,15.553185,2,ramp0-rocks1-2-1558019517.890761-214.png,1
2324,10.989985,-21.074741,2,bumps0-rocks0-2-1558007810.4330096-262.png,1
2325,20.369926,-6.556514,1,rails3-1-1558017248.9361737-6.png,1
2326,4.6267023,-21.246742,3,ramp1-3-1558021476.2919357-344.png,1
2327,68.02952,15.360614,1,bumps1-1-1558008913.7707705-296.png,1
2328,-0.80088824,-4.521558,1,steps3-1-1558015329.0359166-285.png,1
2329,7.361129,-13.399141,2,ramp0-rocks2-2-1558019881.4221528-35.png,1
2330,-90.76963,24.852589,2,bars1-2-1558018371.9883623-297.png,0
2331,-1.7775832,-18.856602,4,slope_rocks1-4-1558022733.7806304-348.png,1
2332,60.993767,10.6525545,5,ramp1-5-1558020387.1382763-124.png,1
2333,39.339752,-12.207224,2,ramp0-rocks1-2-1558019551.2997947-316.png,1
2334,51.169136,32.121075,4,ramp1-4-1558021258.501967-114.png,1
